domain_id,subdomain_id,variable_id,variable_code,variable_name
EBA_Float,EBA_Float,EBA_FIELD_qNNM,qNNM,Density of risk weighted exposure amounts
EBA_Float,EBA_Float,EBA_FIELD_qNNO,qNNO,LEI code of the direct parent
EBA_Float,EBA_Float,EBA_FIELD_qZZH,qZZH,Accounting value
EBA_Float,EBA_Float,EBA_FIELD_qZZI,qZZI,1.6% percentage for calculation of additional holding of liquid assets
EBA_Float,EBA_Float,EBA_FIELD_qZZJ,qZZJ,Amount of Pillar 1 and pillar 2 requirement
EBA_Float,EBA_Float,EBA_FIELD_qZZK,qZZK,Total K-factor requirement
EBA_Float,EBA_Float,EBA_FIELD_qZZL,qZZL,Pillar 1 requirement
EBA_Float,EBA_Float,EBA_FIELD_qZZM,qZZM,Fixed overhead requirement
EBA_Float,EBA_Float,EBA_FIELD_qZZN,qZZN,Permanent minimum capital requirement
EBA_Float,EBA_Float,EBA_FIELD_qZZO,qZZO,Volatility and maturity adjustments to the exposure
EBA_Float,EBA_Float,EBA_FIELD_qZZP,qZZP,Percentage of leverage ratio exposure value
EBA_Float,EBA_Float,EBA_FIELD_rd401,rd401,Daily change in portfolio valuation (flow) (numeric value only)
EBA_Float,EBA_Float,EBA_FIELD_ri1021,ri1021,Modified duration
EBA_Float,EBA_Float,EBA_FIELD_ri1026,ri1026,Notional amount-weighted average yield
EBA_Float,EBA_Float,EBA_FIELD_ri1046,ri1046,Average repricing dates weighted by the notional repricing cash flows
EBA_Float,EBA_Float,EBA_FIELD_ri1308,ri1308,"Average correlation, weighted by JTC DRC"
EBA_Float,EBA_Float,EBA_FIELD_ri1319,ri1319,Issuer-vs-issuer correlation-parameter used to model issuer default correlation
EBA_Float,EBA_Float,EBA_FIELD_ri1322,ri1322,p-value
EBA_Float,EBA_Float,EBA_FIELD_ri1323,ri1323,Quantitative add-on to multiplication factor due to back-testing
EBA_Float,EBA_Float,EBA_FIELD_ri1327,ri1327,Number of real price observations
EBA_Float,EBA_Float,EBA_FIELD_ri1329,ri1329,Qualitative add-on to multiplication factor
EBA_Float,EBA_Float,EBA_FIELD_ri1342,ri1342,PES_t^FC/PES_t^RC
EBA_Float,EBA_Float,EBA_FIELD_ri1349,ri1349,Longest period between two real-price observations
EBA_Float,EBA_Float,EBA_FIELD_ri1353,ri1353,k-coefficient
EBA_Float,EBA_Float,EBA_FIELD_ri1357,ri1357,Multiplication factor m_c
EBA_Float,EBA_Float,EBA_FIELD_ri1602,ri1602,Spearman correlation coefficient
EBA_Float,EBA_Float,EBA_FIELD_ri1714,ri1714,Kolmogorov-Smirnov-Coefficient
EBA_Float,EBA_Float,EBA_FIELD_ri381,ri381,Recovery period length not cured foreclosed assets
EBA_Float,EBA_Float,EBA_FIELD_ri391,ri391,VaR Multiplication factor. Backtesting add-on
EBA_Float,EBA_Float,EBA_FIELD_ri392,ri392,VaR Multiplication factor. Regulatory add-on
EBA_Float,EBA_Float,EBA_FIELD_ri393,ri393,SVaR Multiplication factor. Regulatory add-on
EBA_Float,EBA_Float,EBA_FIELD_ri413,ri413,Market value (numeric value only)
EBA_Float,EBA_Float,EBA_FIELD_ri414,ri414,All price risk capital charge for CTP (numeric value only)
EBA_Float,EBA_Float,EBA_FIELD_ri415,ri415,Incremental default and migration risk capital charge (numeric value only)
EBA_Float,EBA_Float,EBA_FIELD_ri416,ri416,Stressed VAR (numeric value only)
EBA_Float,EBA_Float,EBA_FIELD_ri417,ri417,VAR (numeric value only)
EBA_Float,EBA_Float,EBA_FIELD_ri540,ri540,SVaR Multiplication factor
EBA_Float,EBA_Float,EBA_FIELD_ri541,ri541,VaR Multiplication factor
EBA_Float,EBA_Float,EBA_FIELD_ri551,ri551,Concentrated position.Amount
EBA_Float,EBA_Float,EBA_FIELD_ri695,ri695,Weighted average of time past due
EBA_Float,EBA_Float,EBA_FIELD_ri769,ri769,Average duration of litigation procedures concluded during the period
EBA_Float,EBA_Float,EBA_FIELD_ri882,ri882,Number of staff (FTE) (decimal)
EBA_Float,EBA_Float,EBA_FIELD_ri910,ri910,Implied volatility
EBA_Float,EBA_Float,EBA_FIELD_ri928,ri928,Maturity value (years decimal)
EBA_Float,EBA_Float,EBA_FIELD_ri956,ri956,Amount specified for each alignment metric
EBA_Integer,EBA_Integer,EBA_FIELD_id176,id176,Number of loss events (flow)
EBA_Integer,EBA_Integer,EBA_FIELD_id518,id518,Number of loss events subject to loss adjustments (flow)
EBA_Integer,EBA_Integer,EBA_FIELD_id542,id542,Number of loss events subject to positive loss adjustments (flow)
EBA_Integer,EBA_Integer,EBA_FIELD_id543,id543,Number of loss events subject to negative loss adjustments (flow)
EBA_Integer,EBA_Integer,EBA_FIELD_ii1025,ii1025,Notional amount-weighted average contractual maturity
EBA_Integer,EBA_Integer,EBA_FIELD_ii1042,ii1042,Size of interest rate shock in basis points
EBA_Integer,EBA_Integer,EBA_FIELD_ii1203,ii1203,Number of rescaled stress scenario risk measures
EBA_Integer,EBA_Integer,EBA_FIELD_ii1306,ii1306,Number of risk factors
EBA_Integer,EBA_Integer,EBA_FIELD_ii1315,ii1315,Number of business days in the stress period
EBA_Integer,EBA_Integer,EBA_FIELD_ii1317,ii1317,Number of staff newly appointed (Headcount)
EBA_Integer,EBA_Integer,EBA_FIELD_ii1320,ii1320,Total number of risk factors and risk factor buckets
EBA_Integer,EBA_Integer,EBA_FIELD_ii1326,ii1326,Number of risk factor buckets
EBA_Integer,EBA_Integer,EBA_FIELD_ii1346,ii1346,Quantitative target (headcount)
EBA_Integer,EBA_Integer,EBA_FIELD_ii1351,ii1351,Number of reviews of the stress period during the reference period
EBA_Integer,EBA_Integer,EBA_FIELD_ii1560,ii1560,Recovery time objective of the function
EBA_Integer,EBA_Integer,EBA_FIELD_ii1601,ii1601,Recovery point objective of the function
EBA_Integer,EBA_Integer,EBA_FIELD_ii163,ii163,Maturity value (days)
EBA_Integer,EBA_Integer,EBA_FIELD_ii1712,ii1712,Notice period for termination
EBA_Integer,EBA_Integer,EBA_FIELD_ii1713,ii1713,Rank in supply chain
EBA_Integer,EBA_Integer,EBA_FIELD_ii173,ii173,Number of breaches during reporting period
EBA_Integer,EBA_Integer,EBA_FIELD_ii174,ii174,Number of counterparties
EBA_Integer,EBA_Integer,EBA_FIELD_ii175,ii175,Number of exposures
EBA_Integer,EBA_Integer,EBA_FIELD_ii177,ii177,Number of obligors
EBA_Integer,EBA_Integer,EBA_FIELD_ii178,ii178,Number of overshootings
EBA_Integer,EBA_Integer,EBA_FIELD_ii344,ii344,Average maturity of new funds (days)
EBA_Integer,EBA_Integer,EBA_FIELD_ii345,ii345,Average maturity of roll-over of liabilities (days)
EBA_Integer,EBA_Integer,EBA_FIELD_ii346,ii346,Average maturity of liabilities maturing (days)
EBA_Integer,EBA_Integer,EBA_FIELD_ii347,ii347,Average maturity of liabilities maturing (net of roll-overs) and new funds (days)
EBA_Integer,EBA_Integer,EBA_FIELD_ii361,ii361,Weighted average original maturity (days)
EBA_Integer,EBA_Integer,EBA_FIELD_ii362,ii362,Weighted average residual maturity (days)
EBA_Integer,EBA_Integer,EBA_FIELD_ii363,ii363,Average spread (basis points)
EBA_Integer,EBA_Integer,EBA_FIELD_ii368,ii368,Internal credit rating
EBA_Integer,EBA_Integer,EBA_FIELD_ii460,ii460,Number of facilities
EBA_Integer,EBA_Integer,EBA_FIELD_ii553,ii553,Length of prudent exit period
EBA_Integer,EBA_Integer,EBA_FIELD_ii592,ii592,Number (criticality assessment of economic functions)
EBA_Integer,EBA_Integer,EBA_FIELD_ii624,ii624,Number of transactions
EBA_Integer,EBA_Integer,EBA_FIELD_ii631,ii631,Identifier (Critical services)
EBA_Integer,EBA_Integer,EBA_FIELD_ii668,ii668,Number of tranches
EBA_Integer,EBA_Integer,EBA_FIELD_ii676,ii676,Number of instruments
EBA_Integer,EBA_Integer,EBA_FIELD_ii694,ii694,Number of collaterals obtained by taking possession
EBA_Integer,EBA_Integer,EBA_FIELD_ii699,ii699,Number of staff
EBA_Integer,EBA_Integer,EBA_FIELD_ii703,ii703,Number of ATMs
EBA_Integer,EBA_Integer,EBA_FIELD_ii714,ii714,Number of accounts
EBA_Integer,EBA_Integer,EBA_FIELD_ii751,ii751,Number of transactions (average)
EBA_Integer,EBA_Integer,EBA_FIELD_ii752,ii752,Number of transactions (average). Payment transactions (amounts sent)
EBA_Integer,EBA_Integer,EBA_FIELD_ii753,ii753,Number of transactions (average). Cash withdrawals
EBA_Integer,EBA_Integer,EBA_FIELD_ii754,ii754,Number of transactions (average). Securities settlement (internal and external)
EBA_Integer,EBA_Integer,EBA_FIELD_ii765,ii765,"ID representing combination of user, FMI, system type and intermediary"
EBA_Integer,EBA_Integer,EBA_FIELD_ii774,ii774,Number of staff (Headcount)
EBA_Integer,EBA_Integer,EBA_FIELD_ii775,ii775,Number of staff (FTE)
EBA_Integer,EBA_Integer,EBA_FIELD_ii791,ii791,Maturity value (years)
EBA_Integer,EBA_Integer,EBA_FIELD_ii798,ii798,Number of obligors defaulted during the year
EBA_Integer,EBA_Integer,EBA_FIELD_ii876,ii876,Number of underlying liabilities
EBA_Integer,EBA_Integer,EBA_FIELD_ii930,ii930,Number of transactions.Underwritten transactions (integer)
EBA_Integer,EBA_Integer,EBA_FIELD_ii937,ii937,Number of institutions
EBA_Integer,EBA_Integer,EBA_FIELD_ii946,ii946,Tons of CO2 equivalent (TCO2)
EBA_Integer,EBA_Integer,EBA_FIELD_ii948,ii948,Weighted average residual maturity (years)
EBA_Integer,EBA_Integer,EBA_FIELD_ii958,ii958,Number of top 20 polluting firms
EBA_Integer,EBA_Integer,EBA_FIELD_ii975,ii975,Exposure-weighted average maturity of assets (years)
EBA_Integer,EBA_Integer,EBA_FIELD_ii992,ii992,"Average residual maturity (years), weighted by EAD"
EBA_String,EBA_String,EBA_FIELD_ei1002,ei1002,Change of material assumptions (EVE)
EBA_String,EBA_String,EBA_FIELD_ei1003,ei1003,Change of material assumptions (NII)
EBA_String,EBA_String,EBA_FIELD_ei1004,ei1004,Changes in balance sheet structure due to interest rates
EBA_String,EBA_String,EBA_FIELD_ei1006,ei1006,Commercial margins/other spread components (EVE)
EBA_String,EBA_String,EBA_FIELD_ei1007,ei1007,Conditional Cash Flows (EVE)
EBA_String,EBA_String,EBA_FIELD_ei1008,ei1008,Conditional Cash Flows (NII)
EBA_String,EBA_String,EBA_FIELD_ei1009,ei1009,Different perimeter of instruments subject to the CSRBB
EBA_String,EBA_String,EBA_FIELD_ei1011,ei1011,Exemptions to the 5-year NMD repricing cap
EBA_String,EBA_String,EBA_FIELD_ei1012,ei1012,Fixed rate loan committments
EBA_String,EBA_String,EBA_FIELD_ei1013,ei1013,General approach for NMD modelling
EBA_String,EBA_String,EBA_FIELD_ei1014,ei1014,Identification of core component NMD balances
EBA_String,EBA_String,EBA_FIELD_ei1015,ei1015,IRRBB mitigation and hedging strategies (EVE)
EBA_String,EBA_String,EBA_FIELD_ei1016,ei1016,IRRBB mitigation and hedging strategies (NII)
EBA_String,EBA_String,EBA_FIELD_ei1017,ei1017,Materiality of the basis risk
EBA_String,EBA_String,EBA_FIELD_ei1018,ei1018,Methodology (EVE)
EBA_String,EBA_String,EBA_FIELD_ei1019,ei1019,Methodology (NII)
EBA_String,EBA_String,EBA_FIELD_ei1020,ei1020,Modelling of operational NMDs from financial customers
EBA_String,EBA_String,EBA_FIELD_ei1023,ei1023,NMD core component balances (slotting of core component balances)
EBA_String,EBA_String,EBA_FIELD_ei1024,ei1024,Non-performing exposures
EBA_String,EBA_String,EBA_FIELD_ei1029,ei1029,Option Risk (EVE)
EBA_String,EBA_String,EBA_FIELD_ei1030,ei1030,Option Risk (NII)
EBA_String,EBA_String,EBA_FIELD_ei1031,ei1031,Penalty fees from loan prepayments
EBA_String,EBA_String,EBA_FIELD_ei1032,ei1032,Pension obligations/pension plan assets
EBA_String,EBA_String,EBA_FIELD_ei1037,ei1037,Requirement from the Competent Authority (NII/EVE)
EBA_String,EBA_String,EBA_FIELD_ei1038,ei1038,Risk-free yield curve (discounting in EVE SOT)
EBA_String,EBA_String,EBA_FIELD_ei1039,ei1039,Risk-free yield curve (internal risk measures of EVE)
EBA_String,EBA_String,EBA_FIELD_ei1040,ei1040,Risk of early redemption
EBA_String,EBA_String,EBA_FIELD_ei1041,ei1041,Risk of prepayment
EBA_String,EBA_String,EBA_FIELD_ei1043,ei1043,SOT on NII risk measure under the IMS Approach - PTR of Fixed Retail Loans
EBA_String,EBA_String,EBA_FIELD_ei1044,ei1044,SOT on NII risk measure under the IMS Approach - PTR of Retail Term deposits
EBA_String,EBA_String,EBA_FIELD_ei1045,ei1045,5-year NMD repricing cap on IRRBB risk management
EBA_String,EBA_String,EBA_FIELD_ei1050,ei1050,Post-shock interest rate floor (NII/EVE)
EBA_String,EBA_String,EBA_FIELD_ei107,ei107,Derivative treatment
EBA_String,EBA_String,EBA_FIELD_ei1355,ei1355,Country the law of which governs the contract
EBA_String,EBA_String,EBA_FIELD_ei138,ei138,Group structure
EBA_String,EBA_String,EBA_FIELD_ei1395,ei1395,Approach for calculating own funds requirements for market risk applied as of the reference date
EBA_String,EBA_String,EBA_FIELD_ei1396,ei1396,Storage of data
EBA_String,EBA_String,EBA_FIELD_ei1397,ei1397,Inclusion of employee representatives in target set
EBA_String,EBA_String,EBA_FIELD_ei1398,ei1398,Compliance with target set
EBA_String,EBA_String,EBA_FIELD_ei1399,ei1399,Type of ID code for investor/lender/buyer/provider/insured party/cedent
EBA_String,EBA_String,EBA_FIELD_ei1400,ei1400,Type of ID code for issuer/borrower/seller/beneficiary/insurer/reinsurer
EBA_String,EBA_String,EBA_FIELD_ei1401,ei1401,Type of transaction (Insurance-reinsurance)
EBA_String,EBA_String,EBA_FIELD_ei1402,ei1402,Type of ID code for revenue side within group
EBA_String,EBA_String,EBA_FIELD_ei1403,ei1403,Type of ID code for expense side within group
EBA_String,EBA_String,EBA_FIELD_ei1404,ei1404,Type of ID code for external counterparty of the financial conglomerate
EBA_String,EBA_String,EBA_FIELD_ei1405,ei1405,Type of ID code for the entity of the financial conglomerate related to the exposure
EBA_String,EBA_String,EBA_FIELD_ei1406,ei1406,Institution is significant
EBA_String,EBA_String,EBA_FIELD_ei1407,ei1407,Is instutiton/investment firm active
EBA_String,EBA_String,EBA_FIELD_ei1408,ei1408,Institution/investment firm has nomination committee
EBA_String,EBA_String,EBA_FIELD_ei1409,ei1409,Institution/investment firm has a diversity policy
EBA_String,EBA_String,EBA_FIELD_ei1410,ei1410,Inclusion of quantitative target (percentage) in diversity policy
EBA_String,EBA_String,EBA_FIELD_ei1411,ei1411,Inclusion of quantitative target (headcount) in diversity policy
EBA_String,EBA_String,EBA_FIELD_ei1412,ei1412,Inclusion of qualitative target in diversity policy
EBA_String,EBA_String,EBA_FIELD_ei1413,ei1413,Consideration in the recruitment process
EBA_String,EBA_String,EBA_FIELD_ei1414,ei1414,Existence of an exit plan
EBA_String,EBA_String,EBA_FIELD_ei1415,ei1415,Alternative providers
EBA_String,EBA_String,EBA_FIELD_ei1416,ei1416,Function is critical or important?
EBA_String,EBA_String,EBA_FIELD_ei1417,ei1417,Is LEI Code/National Code of issuer (AIMA DRC)
EBA_String,EBA_String,EBA_FIELD_ei1418,ei1418,Type of contractual arrangement
EBA_String,EBA_String,EBA_FIELD_ei1419,ei1419,Reason for contract termination
EBA_String,EBA_String,EBA_FIELD_ei1425,ei1425,Category of the institution/investment firm
EBA_String,EBA_String,EBA_FIELD_ei1426,ei1426,Type of entity within the scope of the register of information
EBA_String,EBA_String,EBA_FIELD_ei1427,ei1427,Type of legal entity
EBA_String,EBA_String,EBA_FIELD_ei144,ei144,Institution type
EBA_String,EBA_String,EBA_FIELD_ei145,ei145,Institution company structure
EBA_String,EBA_String,EBA_FIELD_ei1451,ei1451,Member State
EBA_String,EBA_String,EBA_FIELD_ei1452,ei1452,Country where a service/activity is provided
EBA_String,EBA_String,EBA_FIELD_ei1453,ei1453,Country of the origin of the exposure
EBA_String,EBA_String,EBA_FIELD_ei1465,ei1465,Scope of economic profit or loss
EBA_String,EBA_String,EBA_FIELD_ei1477,ei1477,Identification of overshootings
EBA_String,EBA_String,EBA_FIELD_ei1478,ei1478,Exclusion of overshootings
EBA_String,EBA_String,EBA_FIELD_ei1488,ei1488,Sector of external counterparty
EBA_String,EBA_String,EBA_FIELD_ei1489,ei1489,Origin book
EBA_String,EBA_String,EBA_FIELD_ei1490,ei1490,Destination book
EBA_String,EBA_String,EBA_FIELD_ei1492,ei1492,Offsetting group that the data refers to
EBA_String,EBA_String,EBA_FIELD_ei1494,ei1494,Type of licenced activity
EBA_String,EBA_String,EBA_FIELD_ei1495,ei1495,Governance system
EBA_String,EBA_String,EBA_FIELD_ei1497,ei1497,Geographical provenance
EBA_String,EBA_String,EBA_FIELD_ei1498,ei1498,Level of reliance on the service
EBA_String,EBA_String,EBA_FIELD_ei1499,ei1499,Data sensitivness
EBA_String,EBA_String,EBA_FIELD_ei1500,ei1500,Colour of the zone that the desk is assigned to according to the profit and loss attribution test (PLAT)
EBA_String,EBA_String,EBA_FIELD_ei1501,ei1501,Compliance with back-testing requirements
EBA_String,EBA_String,EBA_FIELD_ei1502,ei1502,Traded risks - Default risk
EBA_String,EBA_String,EBA_FIELD_ei1503,ei1503,Traded risks - General interest rate risk (GIRR)
EBA_String,EBA_String,EBA_FIELD_ei1504,ei1504,Traded risks - Equity risk
EBA_String,EBA_String,EBA_FIELD_ei1505,ei1505,Traded risks - Commodities risk
EBA_String,EBA_String,EBA_FIELD_ei1506,ei1506,Traded risks - Foreign exchange (FX) risk
EBA_String,EBA_String,EBA_FIELD_ei1507,ei1507,Prior permission status
EBA_String,EBA_String,EBA_FIELD_ei1508,ei1508,Traded risks - Credit spread risk
EBA_String,EBA_String,EBA_FIELD_ei1509,ei1509,Scope of members for gender diversity target set
EBA_String,EBA_String,EBA_FIELD_ei1510,ei1510,Branch/not a branch
EBA_String,EBA_String,EBA_FIELD_ei1511,ei1511,Consideration in diversity policy
EBA_String,EBA_String,EBA_FIELD_ei1512,ei1512,Sector of the investor/lender/buyer/provider/insured party/cedent
EBA_String,EBA_String,EBA_FIELD_ei1513,ei1513,Sector of the issuer/borrower/seller/beneficiary/insurer/reinsurer
EBA_String,EBA_String,EBA_FIELD_ei1514,ei1514,Type of ID code for instrument
EBA_String,EBA_String,EBA_FIELD_ei1515,ei1515,"Type of instrument (Equity-type transactions, debt and asset transfers)"
EBA_String,EBA_String,EBA_FIELD_ei1516,ei1516,"Subcategory type of instrument (Equity-type transactions, debt and asset transfers)"
EBA_String,EBA_String,EBA_FIELD_ei1517,ei1517,Type of instrument (Derivatives)
EBA_String,EBA_String,EBA_FIELD_ei1518,ei1518,Type of protection
EBA_String,EBA_String,EBA_FIELD_ei1519,ei1519,Type of ID code of the asset/liability underlying the derivative
EBA_String,EBA_String,EBA_FIELD_ei152,ei152,Jurisdiction of incorporation
EBA_String,EBA_String,EBA_FIELD_ei1520,ei1520,Type of off-balance sheet or contingent liability intra-group transaction
EBA_String,EBA_String,EBA_FIELD_ei1521,ei1521,Type of reinsurance transaction
EBA_String,EBA_String,EBA_FIELD_ei1522,ei1522,Line of business being reinsured
EBA_String,EBA_String,EBA_FIELD_ei1523,ei1523,Sector of the revenue side within group
EBA_String,EBA_String,EBA_FIELD_ei1524,ei1524,Sector of the expense side within group
EBA_String,EBA_String,EBA_FIELD_ei1525,ei1525,Type of P&L transaction
EBA_String,EBA_String,EBA_FIELD_ei1526,ei1526,Instrument of the P&L transaction
EBA_String,EBA_String,EBA_FIELD_ei1527,ei1527,Substituibility assessment
EBA_String,EBA_String,EBA_FIELD_ei1528,ei1528,Reasons for the substituibility assessment outcome
EBA_String,EBA_String,EBA_FIELD_ei1529,ei1529,Possibility of reintegration of the contracted service
EBA_String,EBA_String,EBA_FIELD_ei1530,ei1530,Impact of service discontinuing
EBA_String,EBA_String,EBA_FIELD_ei1531,ei1531,Impact of function discontinuing
EBA_String,EBA_String,EBA_FIELD_ei1534,ei1534,Recognition of extraordinary circumstances
EBA_String,EBA_String,EBA_FIELD_ei1535,ei1535,Purpose of the instrument
EBA_String,EBA_String,EBA_FIELD_ei1536,ei1536,"Traded risks - Risk types other than GIRR, equity risk, commodities risk, FX risk, CSR, default risk"
EBA_String,EBA_String,EBA_FIELD_ei1537,ei1537,Traded types of instruments - Cash instruments
EBA_String,EBA_String,EBA_FIELD_ei1538,ei1538,Traded types of instruments - Forwards
EBA_String,EBA_String,EBA_FIELD_ei1539,ei1539,Traded types of instruments - Futures
EBA_String,EBA_String,EBA_FIELD_ei1540,ei1540,Traded types of instruments - Plain vanilla options
EBA_String,EBA_String,EBA_FIELD_ei1541,ei1541,Traded types of instruments - Complex options
EBA_String,EBA_String,EBA_FIELD_ei1542,ei1542,Traded types of instruments - Asset-backed instruments
EBA_String,EBA_String,EBA_FIELD_ei1543,ei1543,Traded types of instruments - Mortgage-backed securities
EBA_String,EBA_String,EBA_FIELD_ei1544,ei1544,Traded types of instruments - Interest rate swaps
EBA_String,EBA_String,EBA_FIELD_ei1545,ei1545,Traded types of instruments - FX swaps
EBA_String,EBA_String,EBA_FIELD_ei1546,ei1546,Traded types of instruments - Credit default swaps
EBA_String,EBA_String,EBA_FIELD_ei1547,ei1547,Traded types of instruments - Other types of instruments
EBA_String,EBA_String,EBA_FIELD_ei1548,ei1548,Consideration of non-binary directors in diversity policy
EBA_String,EBA_String,EBA_FIELD_ei1552,ei1552,Counterparty nature
EBA_String,EBA_String,EBA_FIELD_ei1553,ei1553,Currency of the exposure towards the external counterparty of financial conglomerate
EBA_String,EBA_String,EBA_FIELD_ei1555,ei1555,Country where the license or registration has been issued
EBA_String,EBA_String,EBA_FIELD_ei1556,ei1556,Country of location
EBA_String,EBA_String,EBA_FIELD_ei1558,ei1558,Role of entity within and outside a group
EBA_String,EBA_String,EBA_FIELD_ei1559,ei1559,Code of the currency
EBA_String,EBA_String,EBA_FIELD_ei1700,ei1700,Currency of swap received (for buyer)
EBA_String,EBA_String,EBA_FIELD_ei1701,ei1701,Currency of swap delivered (for buyer)
EBA_String,EBA_String,EBA_FIELD_ei1702,ei1702,Currency of the intra-group transaction
EBA_String,EBA_String,EBA_FIELD_ei205,ei205,Type of connection with group
EBA_String,EBA_String,EBA_FIELD_ei206,ei206,Reporting calculation method
EBA_String,EBA_String,EBA_FIELD_ei207,ei207,Reporting level
EBA_String,EBA_String,EBA_FIELD_ei209,ei209,Residence
EBA_String,EBA_String,EBA_FIELD_ei215,ei215,Role in the securitisation process
EBA_String,EBA_String,EBA_FIELD_ei218,ei218,Sector
EBA_String,EBA_String,EBA_FIELD_ei219,ei219,Sector of the counterparty
EBA_String,EBA_String,EBA_FIELD_ei224,ei224,Solvency treatment of the securitisation
EBA_String,EBA_String,EBA_FIELD_ei245,ei245,Type of retention applied
EBA_String,EBA_String,EBA_FIELD_ei246,ei246,Type of risk transfer
EBA_String,EBA_String,EBA_FIELD_ei247,ei247,Type of underlying
EBA_String,EBA_String,EBA_FIELD_ei248,ei248,Type of securitisation
EBA_String,EBA_String,EBA_FIELD_ei276,ei276,Correlation Trading Portfolio
EBA_String,EBA_String,EBA_FIELD_ei316,ei316,Type of counterparty
EBA_String,EBA_String,EBA_FIELD_ei319,ei319,Group or individual
EBA_String,EBA_String,EBA_FIELD_ei326,ei326,Article 7 Waiver granted
EBA_String,EBA_String,EBA_FIELD_ei328,ei328,Primary asset class of cover pool
EBA_String,EBA_String,EBA_FIELD_ei350,ei350,Credit quality step
EBA_String,EBA_String,EBA_FIELD_ei351,ei351,Currency code
EBA_String,EBA_String,EBA_FIELD_ei358,ei358,Product type (counterbalancing capacity)
EBA_String,EBA_String,EBA_FIELD_ei359,ei359,Product type (funding)
EBA_String,EBA_String,EBA_FIELD_ei364,ei364,Accounting consolidation code (IFRS Group)
EBA_String,EBA_String,EBA_FIELD_ei365,ei365,Accounting consolidation code (CRR Group)
EBA_String,EBA_String,EBA_FIELD_ei366,ei366,Exposure class
EBA_String,EBA_String,EBA_FIELD_ei367,ei367,Regulatory approach
EBA_String,EBA_String,EBA_FIELD_ei385,ei385,Rationale for exclusion
EBA_String,EBA_String,EBA_FIELD_ei386,ei386,Methodology
EBA_String,EBA_String,EBA_FIELD_ei387,ei387,Liquidity Horizon
EBA_String,EBA_String,EBA_FIELD_ei388,ei388,10 day horizon computation method
EBA_String,EBA_String,EBA_FIELD_ei389,ei389,Length of observation period
EBA_String,EBA_String,EBA_FIELD_ei390,ei390,Data Weighting
EBA_String,EBA_String,EBA_FIELD_ei4,ei4,Accounting standard
EBA_String,EBA_String,EBA_FIELD_ei402,ei402,Number of modelling factors
EBA_String,EBA_String,EBA_FIELD_ei403,ei403,Source of LGDs
EBA_String,EBA_String,EBA_FIELD_ei406,ei406,Source of PD
EBA_String,EBA_String,EBA_FIELD_ei407,ei407,Source of transition matrices
EBA_String,EBA_String,EBA_FIELD_ei408,ei408,Default status
EBA_String,EBA_String,EBA_FIELD_ei461,ei461,Reference area (IFRS 9) for forward looking information
EBA_String,EBA_String,EBA_FIELD_ei467,ei467,Impairment status (IFRS 9 impairment stage)
EBA_String,EBA_String,EBA_FIELD_ei470,ei470,Qualitative trigger for transfer to impairment stage 2
EBA_String,EBA_String,EBA_FIELD_ei473,ei473,Initial capital (predefined list)
EBA_String,EBA_String,EBA_FIELD_ei5,ei5,Accounting treatment of the securitisation
EBA_String,EBA_String,EBA_FIELD_ei50,ei50,Approach used for the securitised exposures
EBA_String,EBA_String,EBA_FIELD_ei525,ei525,Event type
EBA_String,EBA_String,EBA_FIELD_ei546,ei546,Type of risk
EBA_String,EBA_String,EBA_FIELD_ei548,ei548,Number of price observations (interval)
EBA_String,EBA_String,EBA_FIELD_ei555,ei555,Type of entity
EBA_String,EBA_String,EBA_FIELD_ei562,ei562,Name of Deposit Guarantee Scheme (DGS)
EBA_String,EBA_String,EBA_FIELD_ei566,ei566,Degree of impact on market
EBA_String,EBA_String,EBA_FIELD_ei567,ei567,Degree of substitutability
EBA_String,EBA_String,EBA_FIELD_ei572,ei572,Estimated time for substitutability
EBA_String,EBA_String,EBA_FIELD_ei573,ei573,Estimated time for access to contracts
EBA_String,EBA_String,EBA_FIELD_ei574,ei574,Is resolution-proof contract
EBA_String,EBA_String,EBA_FIELD_ei575,ei575,FMI system type
EBA_String,EBA_String,EBA_FIELD_ei578,ei578,Mode of participation in FMI
EBA_String,EBA_String,EBA_FIELD_ei581,ei581,Country the law of which governs access to the FMI
EBA_String,EBA_String,EBA_FIELD_ei584,ei584,Type of information system
EBA_String,EBA_String,EBA_FIELD_ei595,ei595,Approach for the calculation of own funds requirements
EBA_String,EBA_String,EBA_FIELD_ei597,ei597,Row reference (aggregate template)
EBA_String,EBA_String,EBA_FIELD_ei598,ei598,Ranking in insolvency
EBA_String,EBA_String,EBA_FIELD_ei600,ei600,Country the law of which governs the contract / master agreement
EBA_String,EBA_String,EBA_FIELD_ei601,ei601,Contractual recognition of bail-in powers
EBA_String,EBA_String,EBA_FIELD_ei604,ei604,Currency in which the transaction / contract is denominated
EBA_String,EBA_String,EBA_FIELD_ei607,ei607,Collateralisation status
EBA_String,EBA_String,EBA_FIELD_ei608,ei608,Type of contractual terms
EBA_String,EBA_String,EBA_FIELD_ei609,ei609,Type of regulatory capital
EBA_String,EBA_String,EBA_FIELD_ei610,ei610,Ranking in insolvency. Of claim resulting from recourse to financial guarantee
EBA_String,EBA_String,EBA_FIELD_ei611,ei611,Type of guarantee
EBA_String,EBA_String,EBA_FIELD_ei613,ei613,Type of event triggering the activation of the guarantee / financial support
EBA_String,EBA_String,EBA_FIELD_ei614,ei614,Column reference (aggregate template)
